ORF	T0.0	T0.5	T1.0	T1.5	T2.0	T2.5	T3.0	T3.5	T4.0	T4.5	T5.0	T5.5	T6.0	T6.5
YKL107W	0.3930	-0.1210	0.8540	0.2540	-0.5800	-0.4240	-0.7760	-0.4950	-0.1520	-0.3970	-0.5650	0.1360	0.4160	0.6280
YEL002C	-0.0920	-0.0710	0.0820	-0.2140	0.1990	-0.0070	0.0320	-0.0280	0.1100	0.2040	0.1540	0.0380	0.0030	0.0550
YJR024C	-0.4400	0.1580	-0.0910	0.0350	0.3180	-0.0680	0.0370	-0.1390	-0.2560	-0.4010	-0.0770	-0.3080	-0.4800	-0.1490
YKL204W	1.1660	0.1940	0.1200	0.3360	0.1560	-0.1640	-0.6150	0.0630	0.1770	0.2250	0.0710	0.3350	0.0910	0.3420
YDR016C	-0.0530	-0.3250	-0.4020	-1.0000	-0.3410	-0.5710	-0.3030	0.0870	0.0330	-0.1010	0.1010	0.0020	0.2250	-0.0040
YMR251W	0.6700	0.6560	-0.1380	-0.6770	-0.5220	-0.3730	-0.3500	-0.4200	-0.0120	-0.5320	-0.0700	-0.1880	0.6300	0.0050
YNL169C	-1.2250	-0.2000	-0.4170	-0.3020	-0.1160	0.4090	0.2680	0.3800	0.1150	0.1520	0.1110	0.4320	-0.0190	0.0530
YHL032C	0.6190	0.3700	0.8530	1.0610	0.4980	0.3570	0.0170	0.3910	0.1990	-0.0780	0.2250	0.3330	-0.1380	0.2570
YNL154C	0.3470	-0.1870	0.1820	0.5600	0.4630	0.3900	0.3590	0.2280	0.0270	0.0700	0.1610	-0.0590	-0.0380	-0.2340
YOR138C	0.1300	-0.2130	-0.2490	0.0720	0.1420	0.0950	0.0260	0.2270	0.3590	0.2300	-0.0720	0.0370	0.4780	0.3520
YOR184W	-0.3760	-0.0750	-0.2190	-0.1490	0.1300	0.0280	-0.2610	0.0580	0.1280	0.2210	0.1670	0.2390	-0.0760	0.1780
YOL165C	-0.3690	0.2760	0.0920	0.1780	0.1990	0.0410	0.1190	0.2060	0.2610	0.1760	0.0490	0.2740	0.2900	0.0940
YLR315W	-0.3130	-0.5550	-0.3580	-0.1570	0.2430	-0.1230	0.1380	0.1440	-0.2090	-0.4910	-0.0020	-0.0540	-0.5390	-0.2120
YOR148C	0.2960	-0.1060	0.3450	0.5390	0.2990	0.1550	0.1620	-0.1810	-0.1910	-0.1250	0.2230	-0.3650	-0.3590	0.1970
YPL101W	-0.1100	0.1690	-0.1620	0.4730	0.7200	0.5080	0.4770	0.0700	-0.1960	-0.0580	-0.0620	-0.2180	-0.5790	-0.1310
YBL043W	-2.1135	0.1315	0.4510	0.6855	0.1775	0.4110	0.1750	0.7870	0.4030	0.2540	0.1355	0.5315	1.1180	0.3900
YBR209W	-0.1095	-0.2230	-0.3110	-0.3680	-0.3190	-0.3760	0.0295	-0.0465	-0.1135	-0.7120	-0.1330	-0.0005	-0.2145	0.1150
YJR042W	-0.4170	-0.3630	-0.3360	-0.3840	-0.0340	-1.0120	-0.8520	-0.6110	-0.2010	-0.4410	-0.4290	-0.5040	-0.4510	-0.4280
YHR003C	-0.2240	0.2760	0.0600	0.2700	0.1850	0.1710	0.0660	0.5150	0.1440	0.2520	-0.1280	-0.2480	0.0320	0.2750
YHR094C	0.3390	0.0370	-0.4750	-0.3100	-0.2280	-0.9690	-0.6650	-0.1840	0.0370	0.1540	0.0690	0.4750	0.1930	-0.1190
YGR117C	-0.3530	-0.0710	-0.3660	-0.3070	-0.0230	-0.2320	-0.5420	-0.0950	-0.1270	-0.2530	-0.0940	-0.1590	-0.4120	-0.0080
YMR323W	-0.1845	-0.5955	-0.7825	-0.2980	-0.4245	-0.3360	-0.2080	-0.5020	-0.8830	-0.6995	-0.8500	-0.5385	-0.3678	-0.3830
YKL134C	-0.0184	-0.0034	0.0380	0.0784	0.1620	0.0520	-0.0730	0.1000	-0.1710	0.3990	0.0210	-0.1130	0.0720	0.2240
YGR102C	0.8710	0.3760	0.1210	0.2670	0.2840	0.1350	0.3840	0.0270	0.0890	-0.3470	0.1150	-0.0270	0.0100	-0.1080
YFR015C	2.0420	0.1070	-0.3840	-0.9440	-1.7400	-1.5830	-0.6550	-0.3370	0.0920	-0.5050	-0.1950	0.8780	0.3360	0.1110
YBR196C	-0.1010	-0.2115	0.0910	0.1805	-0.1155	-0.6105	-0.4650	-0.3225	-0.2795	-0.2395	-0.5380	0.1005	-0.0260	-0.0285
YDR154C	-0.4150	0.0400	-0.1250	0.0710	-0.1120	-0.2630	0.0060	0.2720	0.1590	0.0380	-0.4560	0.0610	-0.0010	0.2940
YPL056C	0.2150	-1.5440	-0.7430	-0.2700	-0.2870	-0.9270	0.1170	-0.3020	0.4550	-0.5740	-1.1010	-0.3040	-0.3250	-0.1650
YOR078W	-0.1970	0.0410	0.1260	0.7500	0.7450	0.6780	0.0870	-0.2090	-0.4930	-0.2080	0.2610	-0.6340	-0.3940	-0.4340
YOR161C	0.0610	0.5770	0.1080	0.4390	-0.3440	-0.4860	-0.2490	-0.0150	0.2600	-0.5010	-0.4510	0.4810	0.4230	0.3090
YDR104C	-0.2040	0.2270	-0.0500	-0.0030	-0.0830	-0.0060	-0.4370	-0.0570	-0.0290	0.3170	-0.0380	0.0330	0.4660	0.3610
YGL186C	0.0500	0.5190	0.5120	0.8650	0.3250	0.3240	0.4820	0.0890	-0.0860	0.2050	0.4660	0.1560	-0.1390	0.6630
YDR195W	-0.2000	-0.2040	-0.1430	0.0370	0.1360	-0.0660	-0.0440	-0.2930	-0.2480	-0.0500	-0.2610	-0.1560	-0.0490	-0.2210
YOR284W	-0.2270	-0.7620	-0.4820	0.0300	0.2520	0.4020	-0.2250	0.0250	-0.3320	-0.1340	0.0730	-0.3030	-0.5360	0.0340
YOR245C	0.9580	-0.3480	-0.0070	-0.2870	-0.3660	-0.3230	-0.3100	-0.2840	-0.3990	-0.3720	-0.3780	-0.2350	-0.6080	-0.3280
YJL024C	0.3480	-0.2600	0.0650	-0.0860	0.1160	0.0900	0.1900	0.0680	-0.0180	-0.2440	0.0060	-0.4020	-0.4320	-0.1040
YPL017C	-0.1260	0.0850	0.1940	0.0570	-0.0560	-0.2850	-0.1650	-0.2350	-0.3060	-0.5720	-0.4380	-0.1970	-0.1980	-0.0990
YOR172W	0.6305	0.0550	-0.2550	0.0445	-0.0975	-0.3320	0.0785	0.0100	-0.3900	0.0060	-0.3880	-0.2775	-0.0925	-0.2300
YPL046C	-1.3160	-1.1447	-0.5710	-1.0890	-0.2600	-0.5905	-0.2120	-0.9820	0.3250	-0.2610	-0.9560	-0.4590	-2.3920	-0.1100
YKR011C	1.8380	0.1960	0.0990	0.1580	-0.2570	-0.1160	-0.2580	-0.3410	-0.4380	-0.4920	0.2900	-0.3300	-0.3120	-0.1530
YPL236C	0.7400	0.1090	-0.1200	0.1420	0.1230	0.0160	0.0090	-0.2880	-0.5520	0.0850	0.1220	-0.2370	-0.0090	0.0040
YKL035W	0.7580	0.1000	-0.2520	-0.0570	-0.7660	-0.4720	-0.1300	0.3090	0.6980	0.3770	-0.1390	0.9130	1.2990	0.4400
YDR035W	0.4210	0.3000	-0.0180	0.2440	-0.0170	0.0670	0.0120	-0.0720	0.1660	0.0770	0.4730	0.3710	-0.0690	0.1290
YOR351C	-0.2030	0.3440	-0.4530	-0.1020	-0.2250	-0.0370	-0.2030	-0.3550	-0.4050	-1.1630	-0.5070	-0.9210	-0.1650	-0.3960
YPL253C	-0.3350	-0.4280	-0.1170	0.3260	0.2100	-0.3850	-0.0260	-0.0660	-0.1670	-0.3840	-0.0230	-0.3010	-0.5730	-0.2630
YJL051W	-1.1040	-0.9540	-0.5600	-1.0680	-0.6920	-1.2820	-0.8770	-0.3480	0.1890	-0.0740	0.1200	0.2420	0.1080	-0.3830
YPL246C	-0.1370	0.0800	-0.1520	0.5110	0.3480	0.2380	0.0240	0.1530	0.1310	0.1800	-0.0580	0.0640	-0.2840	0.1460
YJL098W	1.2600	-0.4980	-0.3250	0.3600	0.3320	0.4590	0.2670	0.5410	0.2030	0.1160	-0.4860	-0.0690	-0.1380	-0.0380
YNR062C	-0.2550	-0.6330	-0.4210	-0.3260	0.3100	0.3660	-0.0100	-0.2870	0.2040	-0.2030	-0.2400	-0.0420	-0.1760	0.2110
YNR006W	0.9400	0.1100	-0.0540	-0.2660	-0.3680	-0.2430	-0.1940	-0.0990	0.0550	-0.1380	0.0150	0.2450	0.2090	0.0360
YML102W	-1.0030	0.2470	-0.2540	0.0360	0.0420	0.1510	0.1030	0.5720	0.1290	0.3280	0.0430	-0.0140	0.4300	0.6510
YMR310C	-1.6420	0.2260	-0.4410	0.4590	0.3150	0.3560	0.2790	-0.2870	-0.4530	0.1680	-0.3900	-0.5230	-0.4450	0.1250
YOL116W	1.1460	0.0560	0.3300	0.1550	0.2330	-0.2120	0.0810	-0.0920	-0.0580	-0.1890	0.1750	-0.0950	-0.3700	-0.1410
YOR317W	0.1390	-0.1820	-0.0170	0.1450	-0.3170	-0.0280	0.1460	0.0820	0.4760	0.2100	-0.0980	0.5640	0.4610	0.5220
YLR110C	0.0970	-0.3270	-0.6610	-0.2700	0.3620	0.5240	0.8020	1.0620	1.0110	0.8430	0.6850	1.0260	0.9220	0.6770
YLR239C	-0.2670	-0.7140	-0.2730	-0.3210	-0.2800	-0.3540	-0.1770	-0.0760	0.0880	-0.0500	0.2030	0.2270	0.1830	0.0400
YOR073W	-0.9420	-0.8830	-0.5230	-0.2360	0.0650	0.0050	0.1090	0.3690	-0.0470	-0.1170	-0.0610	-0.4680	-0.3780	-0.6660
YJR113C	0.4700	0.0950	0.1900	0.3780	0.0890	0.3540	0.5400	0.2350	0.2510	-0.0100	0.4040	0.3430	0.2520	0.3380
YLR128W	-0.4650	-0.1520	-0.3620	-0.3510	-0.2250	-0.1270	-0.3020	-0.1270	0.0450	-0.3220	0.1210	0.0790	-0.4820	0.2270
YDR152W	0.1610	-0.0650	0.0720	-0.0080	0.3580	0.2840	0.0080	0.0140	0.1150	0.1840	0.0630	-0.0020	-0.1600	-0.0910
YDR342C	0.1580	-0.1630	-0.1610	-0.5130	-0.2040	-0.4830	-0.4500	0.3650	0.3820	0.5740	0.2260	0.6220	0.4380	0.3020
YIL145C	-0.6060	-0.3270	-0.2330	0.0260	0.0630	0.0850	-0.0780	0.0920	0.0960	0.3310	0.1760	0.0500	-0.0740	0.0440
YGR292W	-0.6895	-0.5805	-0.6550	-0.3140	-0.4275	-0.5275	-0.3415	-0.3625	0.0355	-0.0875	-0.3610	0.1130	0.3585	0.0720
YAR042W	0.3940	0.0735	-0.2880	0.0350	-0.2590	-0.3535	-0.0750	-0.0605	0.5210	0.3430	-0.1375	0.7015	0.6290	0.2575
YOR087W	-0.3800	0.2190	-0.2180	-0.2490	0.0370	-0.0950	-0.2980	0.0270	0.0780	0.1580	0.1160	0.2820	0.1100	0.1530
YOL098C	-0.4610	0.0330	-0.2010	-0.1780	-0.0650	-0.2750	0.4090	-0.2540	0.0840	0.1770	-0.0250	0.0900	-0.4540	0.1350
YMR154C	0.0640	-0.3780	-0.3220	-0.0810	-0.5110	-0.3120	-0.2030	-0.4480	-0.0470	0.1090	-0.2950	0.4550	-0.6320	-0.3590
YPL194W	-0.7910	-0.5940	-0.9640	-0.1490	-0.3280	0.2010	-0.3870	-0.0250	0.0210	0.0190	-0.1410	-0.1350	1.0630	0.0450
YDR134C	0.1740	-0.1080	-0.0360	-0.4540	0.0710	0.4710	0.2090	0.7920	0.8020	0.9780	0.8650	1.0430	0.8020	0.8000
YOR382W	2.0330	2.2340	1.0900	-0.6670	-1.1380	-0.8720	-0.8750	-0.6710	-0.7690	-0.7120	-0.5160	-0.4340	-1.0020	-1.0450
YPR030W	1.7910	-0.0350	-0.1910	-0.4630	-0.6490	-0.6300	-0.6610	-0.5210	-0.0910	-0.6480	-0.6940	0.3090	0.1200	-0.0230
YEL013W	0.2940	0.4230	0.1960	-0.0830	-0.0550	0.0050	-0.2260	0.0190	-0.0040	-0.0120	0.2280	0.0330	-0.8550	0.0260
YHL045W	-0.4150	-0.0690	-0.9570	-0.3710	-0.5090	-0.1860	-0.0770	-0.5540	-0.4620	-0.4910	-0.2610	-0.3610	-0.1880	-0.3630
YOR229W	0.1720	0.2040	-0.0250	0.1460	0.2750	-0.1170	-0.1550	0.0390	-0.1440	-0.3040	0.0460	-0.0820	-0.2830	-0.1610
YBR252W	-1.2455	-0.3860	-0.2815	-0.0305	0.4360	0.5750	0.4480	0.1710	0.0810	0.0695	0.1255	-0.0295	-0.7225	-0.0615
YLR447C	0.1080	-0.2410	-0.3550	-0.4500	-0.3220	-0.1950	-0.5210	-0.3830	-0.1100	-0.5100	-0.3520	0.0260	-0.0100	-0.5910
YGL119W	-1.1480	0.5100	0.0000	0.4440	0.1110	0.0080	-0.1080	0.0090	0.0230	0.0740	0.1200	0.1940	0.2420	0.2530
YGL109W	0.8000	0.2430	0.4370	0.6260	0.0560	0.0710	-0.0930	0.0790	-0.4280	-0.4440	0.0800	-0.0280	0.1780	0.0510
YPL189W	-0.2050	-0.4070	-0.4590	0.0210	-0.1090	-0.6110	-0.5360	-0.4070	-0.7490	-0.9460	-0.2600	-1.8140	-0.6290	-0.4190
YLR390W-A	-0.3310	-0.3910	-0.3030	-0.5530	-0.2960	0.0030	0.2440	0.3270	0.4760	0.3660	-0.0920	0.3670	0.4530	-0.0370
YMR019W	0.0060	0.0405	-0.1965	0.2010	-0.0795	-0.1500	-0.1210	-0.1285	-0.1915	-0.0540	-0.0980	-0.0265	-0.2395	-0.1535
YDR305C	0.0130	-0.4170	-0.2890	-0.2480	-0.2370	-0.5430	-0.3760	0.0040	-0.3660	-0.5890	-0.1400	-0.2590	-0.5110	-0.3310
YEL059W	0.1820	0.0970	0.0810	-1.3450	-0.1050	-0.2700	0.0680	-0.2270	-0.2680	-0.1020	-0.1670	-0.1860	-0.2410	-0.0800
YLR277C	0.1355	-0.4055	-0.4555	-0.1860	-0.2550	-0.3380	-0.4165	-0.3055	-0.1610	-0.2790	-0.4770	-0.1220	-0.2515	-0.5160
YMR104C	1.2310	-0.0480	-0.4640	-0.5270	-0.7140	-0.6430	-0.1480	0.7840	0.0230	0.1950	-0.0810	0.4790	0.3800	0.5460
YDR375C	-0.6190	-0.8110	-0.7135	-0.3055	-0.3070	-0.3530	-0.1420	0.1955	0.3080	0.2305	-0.1760	0.2735	0.0915	0.2160
YGR074W	0.3060	-0.0320	-0.2560	-0.0190	0.0090	-0.0670	0.1250	-0.0760	-0.1020	-0.3170	0.2470	-0.3160	-0.0870	-0.3600
YGR244C	0.5880	0.6680	0.2120	0.5200	0.3470	-0.1700	0.4060	0.7130	0.6090	0.4180	0.3750	0.7480	0.7050	0.4490
YOR141C	0.5670	-0.1840	-0.3720	-0.0620	0.0780	0.2360	-0.1490	-0.1760	0.3390	0.3640	-0.2640	0.1600	0.1900	-0.1070
YLR288C	-0.0850	0.3880	0.0420	-0.0312	-0.3920	0.1150	-0.0280	-0.0850	0.3060	-0.4060	0.0530	-0.5820	-0.0860	0.5660
YIL143C	0.3113	0.2230	0.2930	0.3780	0.0990	0.2190	0.1980	0.0140	0.1420	0.2770	0.0330	0.4310	0.2880	0.2520
YHR063C	-0.4340	-0.0890	-0.0540	-0.2060	0.1730	0.0870	0.2200	-0.0690	-0.2220	-0.3010	0.3580	-0.2450	-0.3150	-0.3720
YGR187C	-0.1630	0.3600	0.3980	0.8910	0.8970	0.6440	0.3520	-0.0780	-0.5210	0.0410	0.2010	-0.7050	-0.8360	-0.1080
YNL138W	0.2990	-0.3600	-0.0920	-0.1040	-0.2380	-0.2520	0.0620	0.1490	0.2440	0.0170	-0.1260	0.1590	0.0530	-0.0640
YDR184C	-1.3140	-0.6050	-0.1860	-0.0550	0.5890	0.3000	-0.0970	-0.1150	-0.3360	-0.0060	-0.0550	-0.7040	-0.6800	-0.2850
YLR367W	-0.8030	-0.1070	0.3170	0.4020	0.4790	0.6400	0.4920	0.1865	0.0885	0.1955	0.1610	0.0380	-0.4830	-0.2875
YDL052C	-0.3100	0.5940	0.1130	-0.2970	-0.2210	0.3690	0.4080	0.7790	0.3970	0.7150	0.5220	0.4060	0.4630	0.4770
YHR168W	0.0420	0.5000	0.0880	0.3320	0.1050	0.0270	0.0060	0.5570	0.3530	0.3110	0.0430	0.0460	0.5570	-0.0520
YJR089W	-0.0630	0.0350	0.1260	0.3310	-0.0210	0.0430	0.0040	-0.2560	-0.2060	-0.2820	-0.0650	0.2220	-0.1090	-0.2170
YML096W	-0.7750	0.2840	-0.2640	-0.1400	-0.1220	-0.0540	-0.1690	0.3360	-0.0800	0.2590	-0.2450	-0.1950	0.2260	0.0880
YGR079W	0.0550	0.3460	-0.0650	0.3430	0.7970	0.4800	-0.2620	0.0100	0.0770	0.2120	0.0600	-0.1110	-0.1720	-0.0790
YHR215W	-0.9730	0.9860	0.6100	0.5160	-0.0290	0.3310	0.0680	0.0190	-0.0020	0.3160	0.1710	0.0880	-0.0400	-0.0950
YIL033C	1.1610	0.7180	0.3890	-0.0720	0.1560	-0.0050	-0.1670	0.3870	0.4150	0.2140	0.3170	0.6630	0.6290	0.7000
YLR354C	-0.8205	-0.5235	-0.5560	-0.0790	-0.0180	-0.2485	-0.0160	0.0375	0.5675	0.2900	0.0235	0.8245	0.6255	0.3065
YOL056W	0.0180	-0.7480	-0.1980	-0.5470	0.1750	0.2030	-0.1890	0.2740	-0.0160	-0.0660	0.2850	0.1760	0.0230	0.1860
YBL087C	-1.4340	-0.5380	0.1460	0.2450	0.5420	0.4950	0.8040	0.5240	0.6770	0.5090	-0.1920	0.2660	1.2350	0.4000
YBR044C	-0.4625	-0.5630	-0.1820	0.1390	-0.2880	0.0780	0.0315	0.3060	0.3585	0.0950	0.2975	0.5240	0.7835	0.1705
YLR020C	-0.1810	0.3480	0.0450	0.0510	0.2600	0.3010	0.3560	0.3980	0.1460	0.2780	0.3970	-0.0100	0.0050	0.2260
YOR053W	0.8270	-0.0120	0.2120	0.4390	-0.0350	-0.0720	-0.0930	-0.1760	0.0700	-0.1910	-0.0910	0.1820	0.3770	-0.1870
YJL092W	-0.8900	-0.0630	-0.7360	-0.1890	-0.1880	0.4710	0.4610	0.7450	0.6570	0.5750	0.4800	0.0990	0.4350	0.1710
YHR069C	-0.3490	0.2520	0.0510	0.0740	0.3900	0.1740	0.0380	0.1430	-0.3480	-0.1780	0.0140	-0.4320	-0.3270	-0.2600
YOR310C	-1.6710	-0.7730	-0.2860	0.1030	1.0920	0.7280	0.2620	0.1000	-0.4080	0.1220	0.2440	-0.9680	-1.0430	-0.2690
YIL069C	-0.6810	0.2820	0.5850	0.2000	0.5210	0.7770	0.6070	0.1710	-0.0290	-0.0030	0.6420	-0.4080	-0.4480	-0.3940
YBL070C	-1.2910	-0.4060	-0.0660	0.3075	-0.2915	-1.0995	0.0585	-0.0800	0.3125	0.1490	-0.7920	0.7765	-0.4010	-0.1045
YBR057C	0.4350	-0.3140	-0.7685	-0.5195	-0.2840	-0.2070	-0.4395	-0.4470	-0.1015	-0.1490	-0.3645	0.1650	-0.2800	-0.2375
YDR115W	-0.0470	-0.8340	-0.5820	-0.1690	-0.1390	0.0570	0.1340	0.2550	-0.0650	-0.0190	-0.0170	-0.0300	-0.1660	0.0370
YCL030C	-0.2100	0.7420	0.0830	-0.4290	-0.1530	-0.1810	0.1690	0.2650	0.0800	-0.0110	0.3690	0.3790	0.3030	0.5440
YML045W	0.9410	0.6970	0.6800	1.0680	0.5380	0.4320	-0.1180	-0.1490	0.1360	0.1880	0.0450	0.2170	-0.1660	0.4020
YOR274W	-0.6800	-0.5690	-0.9840	-0.5650	-0.3730	-0.1570	-0.5760	-0.4130	0.0720	-0.1250	-0.7380	-0.3320	-0.1130	-0.2820
YIL085C	-0.2100	-0.3170	-0.4930	-0.4120	0.1210	-0.3350	-0.1170	-0.2640	-0.2400	-0.5000	-0.2490	-0.2730	-0.3910	-0.4010
YLR191W	-0.5420	-0.1380	-0.0130	0.1980	-0.1330	0.1920	0.1700	0.1490	0.0120	0.3210	-0.1510	0.2900	0.5120	0.2640
YKL051W	-0.6300	-0.5110	-0.9390	-0.0350	-0.3040	-0.6110	-0.2710	-0.2670	-0.0360	0.1690	-0.4050	0.1350	-0.3440	0.1340
YLR328W	-0.1430	-0.1630	-0.2300	-0.6000	-0.0530	0.0740	-0.1060	-0.0150	0.2620	0.0980	-0.0400	0.2320	-0.2450	0.3240
YNL337W	-0.1550	0.0000	0.0700	-0.0200	0.2710	0.0480	-0.1930	-0.1070	-0.0690	-0.2000	-0.0070	-0.1890	-0.5120	-0.3240
YBL009W	-1.5765	-1.1000	-0.5800	-0.5050	0.1005	0.4495	0.2790	0.3805	0.2160	0.2525	-0.0705	-0.2400	-0.4690	-0.3775
YHR160C	0.5120	-0.0800	-0.3100	-0.2460	-0.1570	-0.2280	-0.0940	-0.4010	-0.3880	-0.6000	-0.1100	-0.2770	-0.1940	-0.3590
YBR037C	-0.1810	-0.5615	-0.3725	-0.4180	-0.1710	-0.3755	-0.0740	0.0300	0.4105	0.2935	-0.3795	0.4965	0.3325	0.1125
YLR017W	-0.5680	0.4190	-0.3650	-0.1370	0.1990	0.2680	-0.2220	0.1020	0.0430	0.2680	0.0830	-0.1230	-0.1930	-0.1040
YOR271C	-1.0570	-0.7120	-0.0690	0.7010	0.9290	0.6700	0.4680	0.0860	-0.3220	-0.0490	-0.0400	-0.3880	-0.7110	-0.2840
YKL040C	0.4840	-0.4200	-0.4050	0.0030	-0.0320	-0.1860	-0.3910	-0.0590	-0.2730	-0.2570	0.1100	-0.1230	-0.6120	0.0120
YGR082W	-0.6760	0.0150	0.1510	0.3510	0.5550	0.6990	0.7830	0.6520	0.3010	0.2400	0.3870	0.1880	0.1670	0.3250
YGL131C	0.4735	-0.0400	0.0895	0.0475	-0.1815	-0.2060	-0.2145	-0.4520	-0.1425	-0.0360	-0.4165	0.0445	-0.0530	-0.0465
YOR261C	1.1620	-0.0200	-0.4290	-0.2550	-0.7030	-0.6270	-0.4420	-0.4940	-0.4810	-0.6930	-0.4560	-0.2930	-0.3200	-0.5450
YBR116C	0.3385	-0.0235	0.7585	1.1535	-0.4945	-0.1205	-0.9420	0.0340	-0.1870	-0.7995	-1.7810	-0.4730	0.6990	1.2055
YBR106W	-1.5540	0.0530	-0.3555	-0.1115	0.3315	0.6375	0.0085	0.8180	0.4990	0.5970	0.3365	0.4195	0.1690	0.4105
YLR111W	-0.3250	0.0730	-0.2790	-1.1690	-0.6230	-0.6860	-0.5460	-1.0000	-0.3330	-0.4510	-1.0000	0.0980	0.1960	-0.6540
YCR057C	-1.4600	-0.0820	-0.4010	0.5390	0.6830	0.6880	0.1360	-0.2200	-0.0210	0.0690	-0.2170	-0.5310	-0.2800	-0.2410
YPL171C	-0.3470	0.1470	0.0790	0.3780	-0.2440	-0.6780	-0.7090	-0.2390	0.3770	0.1780	-0.3700	0.3470	0.2510	-0.3850
YHL024W	-1.4890	0.9120	-0.6450	-0.4630	-0.6930	-0.6860	0.1810	0.4370	0.6020	0.1430	0.1880	0.5340	0.0840	0.0240
YER115C	0.7250	0.3850	0.6500	0.3050	0.3290	0.3070	0.3400	-0.0350	-0.2150	-0.1280	0.3540	-0.2160	-0.1140	0.1450
YFL053W	-0.8010	-0.1020	-0.4530	-0.5770	-0.6350	-0.0760	-0.1000	-0.3060	-1.4080	-0.2450	0.0060	-0.2420	-0.2704	-0.1950
YPR063C	-0.5380	-0.3200	-0.2540	-0.6600	0.0000	0.1640	-0.2720	0.4430	0.4530	0.4210	0.1430	0.1620	0.3690	0.2270
YLR406C	-1.1455	0.0855	0.1815	0.6635	0.2235	0.2975	0.3265	0.2640	0.0485	0.3295	-0.2005	0.1065	0.2230	-0.1845
YBR025C	-0.3550	-0.1055	0.0660	0.5760	0.2820	0.3220	0.4905	0.0675	0.0030	0.1180	0.1820	-0.0075	-0.1990	-0.2220
YPL270W	0.1430	-0.2090	-0.0850	0.3200	-0.1710	-0.0650	0.0510	0.0550	0.2090	0.1180	0.1660	-0.0110	-0.4390	-0.1760
YCL067C	1.1930	-0.1040	0.1500	0.4120	0.1280	-0.2960	-0.0640	-0.5040	-0.5610	-0.7580	-0.1640	-0.5490	-0.5650	-0.6020
YDL084W	0.0340	0.2790	0.3380	0.4480	-0.0070	0.5830	0.4970	0.6140	0.4240	0.4970	0.4270	0.3900	0.3020	0.2140
YDL102W	-1.5150	-0.2520	-0.1560	0.2110	0.3400	0.6740	0.5880	0.5000	0.3080	0.3590	0.3930	-0.0130	0.1010	0.4050
YKR038C	-0.5800	-0.2530	-0.3920	0.1240	0.1930	-0.0760	0.1680	0.0280	0.4020	0.1080	-0.3460	0.1700	0.8470	-0.2290
YBL030C	-0.6805	-0.0900	0.0920	0.7105	0.2660	0.3905	0.4545	-0.1950	0.4585	0.4680	0.2650	0.6925	0.4230	0.2125
YDL122W	0.1290	-0.1185	-0.0895	0.2785	0.1475	-1.3930	0.1585	0.1200	0.1160	0.1960	-0.0700	0.0125	0.1635	-0.1085
YBL042C	-0.8670	0.9270	0.4615	0.6050	-0.3195	-0.0510	-0.2310	-0.4385	-0.2470	-0.1880	-0.4450	0.1445	-0.5295	-0.1235
YDL079C	0.7020	0.4880	0.2320	-0.1180	-0.1680	-0.0060	0.3930	0.0970	0.3190	0.0420	0.2340	0.2220	-0.0190	0.0860
YOR095C	-1.3550	-0.2450	0.1870	0.6510	0.5640	0.2260	0.3060	-0.0690	-0.2490	-0.0410	0.1810	-0.3440	-0.4870	-0.2880
YPR073C	0.4340	-0.0710	0.0430	-0.2740	0.0550	0.0090	0.6670	0.3520	-0.2520	0.1670	0.3500	0.2280	-0.0850	0.2120
YMR219W	0.3560	-0.1120	-0.3350	0.0590	-0.2810	-0.1790	0.0990	-0.3240	0.1740	0.3240	-0.1620	0.0810	-0.0760	0.0350
YPR093C	0.8140	0.2470	0.0530	0.1170	0.1070	-0.1700	0.5520	-0.2320	-0.2340	-0.0880	0.0330	0.1180	1.3740	0.2890
YLR326W	-0.6650	-0.7470	-0.7310	-0.9540	-0.4580	-0.2130	-0.3050	-0.1530	0.1590	-0.3310	-0.1550	-0.0830	-0.2100	-0.0240
YPR178W	-0.1210	-0.0600	-1.1440	-0.0010	-0.2660	-0.2390	-0.4960	0.0090	0.1400	0.0000	-0.0690	-0.2620	-0.1440	-0.1810
YGL082W	1.0700	0.1170	0.2150	0.3500	-0.0640	0.0600	0.3390	0.0990	-0.0590	-0.2280	0.3460	-0.1350	-0.0600	-0.0350
YGL188C	0.1720	-0.0550	-0.1170	0.0660	-0.3110	-0.0990	-0.6530	-0.2790	-0.2570	-0.2060	0.2780	-0.1020	-0.6090	-0.2460
YPL026C	-0.2090	-0.3730	-0.3860	0.2660	0.4440	0.2210	-0.5370	-0.1250	0.2240	0.2680	-0.2560	-0.3160	-0.0110	-0.1380
YGL248W	0.4710	0.0500	-0.0260	-0.3990	-0.2870	-0.3500	-0.1840	0.0970	0.2350	0.0700	0.1790	0.2480	0.2410	0.3560
YGR209C	1.2010	1.3480	0.7440	0.6370	0.1440	0.0320	-0.1270	0.1940	0.0910	0.2720	0.1990	0.2710	0.4050	0.6260
YPR068C	-0.6520	-0.5211	-0.8515	0.2695	-0.1145	-0.1695	-0.5080	-0.4415	-0.5580	-0.3655	-0.8220	-0.3425	-0.8945	-0.3255
YIR019C	-0.4855	-0.8095	-1.9400	-0.1260	-0.1765	-0.6980	-0.2875	-0.7545	-0.1785	-0.4977	-1.3395	-0.7674	-0.5780	0.0525
YER170W	-0.5100	-0.6700	-0.3710	-0.5380	-0.0260	-0.0960	0.3540	0.7800	0.1690	0.1740	0.5210	0.0530	0.0110	-0.1150
