ID_REF	Ctrl_1	Ctrl_2	Ctrl_3	Ctrl_4	Ctrl_5	Ctrl_6	Ctrl_7	Ctrl_8	Ctrl_9	BRCA1_1	BRCA1_2	BRCA1_3	BRCA1_4	BRCA1_5	BRCA1_6	BRCA1_7	BRCA1_8	BRCA1_9	BRCA2_1	BRCA2_2	BRCA2_3	BRCA2_4	BRCA2_5	BRCA2_6	BRCA2_7	BRCA2_8
208952_s_at	7.225314775	7.202812216	7.394559885	7.595051292	7.209847912	7.290608885	7.628843339	7.072268939	7.391712513	7.68010593	7.116187088	7.576919485	7.730143834	7.414085386	7.589614183	7.281620074	7.098803502	7.599343506	6.93194644	7.036912535	6.783817471	6.948698866	6.975820798	7.126169495	6.770030035	6.968028842
208953_at	7.982745164	7.625176558	7.975331306	7.946124264	7.983544767	7.912574517	8.004351972	7.720295792	7.760782979	8.473049186	7.529021305	7.893983613	7.848747153	7.707505469	7.899177897	7.720458487	7.355306131	8.029705198	8.047104271	8.446832628	7.890082777	7.899537178	7.968792994	7.912888175	7.861848107	8.34180889
208954_s_at	7.269507563	6.91187239	7.094234952	7.471462495	7.063026865	7.703661695	6.842831832	7.314922399	7.363520203	7.593205491	7.079183163	7.045574193	7.089482356	7.05032935	7.259802732	6.779487059	6.475978415	7.18114053	7.080631508	7.104663731	6.771523521	7.120942024	7.065227162	6.820795463	6.391718781	7.157498978
208955_at	8.111124252	8.266542729	8.939916959	8.483497628	6.922088369	6.98118887	8.813668226	5.718499733	7.816244119	5.863474597	8.866888724	7.950042886	8.285045567	8.436606354	7.980428286	6.7337868	7.009049026	6.901108601	5.933343205	5.837500572	7.239493283	7.135568704	7.180223779	7.23160478	7.176126338	6.028737916
208956_x_at	10.81191154	10.77032857	11.17486716	10.91538459	10.25799882	9.510684604	11.14512905	9.178401802	10.63288446	9.811609047	10.52346089	10.93697858	10.88285977	10.76796143	10.93276317	10.22006435	10.47080632	10.45783377	9.824858389	10.12530797	10.87045732	10.89236731	10.66202731	10.8909826	10.56988927	10.1266153
208957_at	4.575879759	4.847901737	4.844215144	5.012234784	5.156418894	5.412202751	4.451138819	4.425186237	4.883644979	5.001212478	4.429605928	4.770527608	4.709667447	4.650794493	5.099121844	4.924377296	4.514269212	4.371507259	4.917000652	4.761510348	4.678960652	4.444538302	4.495604027	4.725121071	4.903626591	4.77956895
208958_at	4.086712408	4.173619929	4.168333762	4.461807629	4.32410979	4.645499397	4.14266483	4.313058195	4.264761825	4.454738911	4.08881934	4.425896966	4.278256116	4.324891194	4.140094269	4.403672295	4.438127623	4.465147884	4.306105442	4.428710702	4.280598911	4.429271622	4.289773422	4.244035104	4.280077273	4.441626166
208959_s_at	9.261173899	9.680320177	9.255768585	9.587625313	9.331698717	9.393082188	9.498310687	9.89711937	9.665702983	9.172158241	9.130262491	9.505661973	9.461506792	9.372095015	9.354278188	9.730241331	9.600898379	9.640749028	9.567262071	9.647769381	9.541258911	9.467319845	9.687197725	9.513300944	9.459198281	9.669463916
208960_s_at	7.023209427	7.124551721	6.683851424	7.66577167	8.581881361	7.962298315	7.862946495	7.787944862	6.989465979	7.823899106	7.852328174	8.331386456	6.559064117	7.836064871	7.98817752	8.017457375	7.923638124	8.184874363	7.590576714	7.6990616	7.642601391	8.050067373	7.529274854	7.735776226	7.498519034	7.64429529
208961_s_at	7.659428931	7.186006824	6.830657958	8.126456424	8.879051357	8.203182366	7.894978589	8.007637958	7.219956821	8.470868971	7.830434139	8.785183036	6.935324751	7.964556029	7.970090843	8.066312172	8.292565614	8.601853704	7.536396979	8.254085052	7.874522331	8.31617388	7.93046108	8.0193845	7.740137584	8.23371889
208962_s_at	5.802555283	4.847596368	4.289805318	7.244670854	4.167337694	4.109163604	5.964401418	5.186884445	5.169353871	4.342451636	5.03070119	4.821943979	6.205331481	5.739416448	4.529989894	5.213170921	5.847988933	5.755669274	4.107683367	4.582766012	5.398049307	4.664039933	4.957508744	4.885343621	4.544943644	4.372349375
208963_x_at	6.780852411	4.913776777	5.355240738	8.149330403	4.646595182	5.327873728	6.892390885	6.018560498	6.503296181	5.335014196	5.77653265	5.936997368	6.801911573	5.571248285	5.382604497	5.175041235	6.21736541	5.842584942	5.317815149	5.657542854	7.235205082	6.106854253	6.812717802	6.436803603	5.348512121	5.65664154
208964_s_at	6.752356901	4.984514676	4.871315511	8.448283731	4.298290148	5.188397072	7.120176039	5.627402216	6.14199411	4.628327476	5.752185967	5.775462513	7.202844312	5.748686102	5.203576171	4.855830511	6.360197564	6.213265088	4.381138394	5.058437922	7.044691261	5.742326101	6.637443912	6.27738349	4.966528893	5.166857499
208965_s_at	10.30143118	10.49452717	10.66976832	9.825969297	10.46839637	9.994390801	10.50270561	10.03902556	10.51414483	9.382652132	9.245518913	10.47665307	10.27734619	10.27364414	11.19625029	10.67817714	11.32394746	10.46281475	10.51315847	9.907824726	10.67461851	11.16782809	10.69781174	11.01870333	10.8554203	9.899065132
208966_x_at	11.3021112	11.3255073	11.47140666	10.95768792	11.36421875	10.76372876	11.29051132	10.99167555	11.46582145	10.37541444	10.37997998	11.60070394	11.13530219	11.2647083	12.03459343	11.19362018	12.04861691	11.20178444	10.8349074	11.01300779	11.26089672	11.8418426	11.22605472	11.33222741	11.42467377	10.99234775
208967_s_at	10.39742811	9.907530911	10.3125005	9.678051835	9.118037094	9.782746236	10.5917784	8.919430974	9.99092077	8.564044499	10.19161941	9.673563578	9.992446169	10.18133793	10.3067527	9.8681979	10.36496399	9.2817774	9.399321939	8.756803113	10.06308725	9.739664497	9.632659875	10.03215949	9.369201983	8.74146632
208968_s_at	9.30848766	9.828986008	9.966350889	9.657463845	9.445880834	9.874509414	9.832506416	9.36419205	9.479016613	9.356408849	9.974414306	9.23983777	9.853381026	9.598951423	9.744179512	9.225484574	9.108825901	9.554093121	9.417271302	9.254809089	9.008629524	8.736007848	8.788700009	8.696561149	9.120857229	9.246009234
208969_at	9.690886753	10.14867141	10.51885033	10.04303267	9.705826744	9.840956523	10.43536172	9.533642396	10.00952458	9.211325994	10.2470533	10.18147324	10.31246609	9.848701526	10.56409688	9.570257163	9.753463562	9.344068027	9.544094438	9.267650426	9.177035656	9.092313936	9.312877863	9.479834405	9.622765434	9.170406095
208970_s_at	8.903447783	9.613015644	9.305792581	9.117005677	8.799530066	9.141776765	9.982191539	9.174620659	9.560525479	8.509851663	9.177938249	9.55742689	9.531306089	9.581678644	9.276963948	9.10816553	9.327830174	8.712188826	9.134608704	9.273441202	9.144998522	9.145340167	9.187626326	9.155873445	9.253261236	9.208198757
208971_at	7.849039717	8.72679298	8.283420347	8.037045329	7.740746169	8.76862188	9.038541127	8.04987001	8.617175248	7.376427728	8.440095025	8.494045355	8.539243244	8.634099747	8.183773645	8.191447855	8.545344304	7.820856158	8.380525724	8.099608923	8.2526246	7.967174232	8.231290655	8.119630201	8.136398629	8.094096308
208972_s_at	8.230928275	8.902723333	9.241907891	8.907030563	8.538100275	8.689856598	9.230491745	8.225759593	8.936025677	8.319938214	9.279116724	8.8602353	9.181702697	9.026734217	8.793787653	8.308268052	8.517770562	7.851777494	8.462518783	8.443133704	8.398596173	7.855321318	8.375460498	8.440538183	8.469377221	8.373755819
208973_at	6.03193865	6.61439348	7.007252754	6.258049408	5.61356678	6.358583114	7.027412958	5.747196776	6.41021645	5.775483837	7.271598184	6.562563207	6.939480321	6.752252371	6.699257652	6.094221658	5.887280299	5.995742813	5.959499612	5.924293378	5.654363144	5.327221876	5.403190291	5.960094963	6.069793657	6.078245728
208974_x_at	10.47323145	10.1665191	11.52724036	11.33283886	10.70085216	10.71669237	11.30441703	10.50349536	10.1800348	10.77541635	11.08303694	11.17680785	11.22604194	10.67574727	11.95602882	10.47069575	10.48700586	10.81371938	11.1281092	10.80531724	10.88259651	11.33784366	10.89982245	10.90781003	11.33646087	10.77934252
208975_s_at	8.72724641	8.113614464	9.444839098	9.600797099	8.797103749	8.27964564	9.179404769	8.952570793	7.875922198	8.903976058	9.109022656	8.573708553	9.427151235	8.513574492	9.719989574	8.087748671	8.013301127	8.781989477	8.668101024	8.498771722	8.320710034	8.780672806	8.502448553	8.374969277	8.853024474	8.517641388
208977_x_at	12.16107226	11.34632876	12.0310118	12.03737517	11.39674158	10.75481458	11.94975557	10.83626914	11.26941554	10.18809443	12.29579803	11.64365138	12.32891218	11.68878443	12.28925483	10.53037041	11.29084539	11.40471238	9.862705592	10.07176513	11.11116995	10.887484	10.88064603	11.47800811	10.99573114	10.12811554
208978_at	4.504193253	4.346043409	4.596628754	4.467259788	4.784522736	4.615329978	4.66862309	4.632040686	4.774627569	4.587432581	4.429683083	4.285205083	4.13631999	4.610205275	4.213392375	4.488194161	4.382623452	4.412761103	4.184586684	4.720722196	4.30989825	4.603117163	4.498497034	4.644365796	4.712057636	4.527113732
208979_at	7.841106675	7.666227868	7.979918681	7.784478495	8.007565306	7.913540599	7.610255448	7.877474904	7.84598888	8.269357511	7.859414165	7.787650412	7.404486758	7.678582399	7.668516607	8.329209633	7.54153401	8.460786184	7.705605589	8.082313362	7.240652484	7.884492774	7.717045669	7.415849398	7.877053488	8.161570681
208980_s_at	13.34307622	13.46931684	13.32814585	13.40798472	13.69582316	13.44040573	13.33286566	13.43147645	13.5413128	13.74942627	13.39651804	13.72846926	13.31877382	13.3401667	13.42095061	14.03394681	13.19796045	13.5056541	13.62754204	13.38947936	13.38477243	13.1775587	13.33585958	13.47732302	13.63901795	13.37710291
208981_at	8.670966518	8.365409583	7.137171588	8.823696213	7.583822734	8.61692712	8.038706909	8.738815669	8.333346287	7.793936427	7.661430048	7.945984379	8.744582254	7.972505447	8.47815478	7.578133894	7.954241037	7.831493904	7.6689452	8.108108507	8.842452153	6.95803076	7.72396251	8.50074879	7.068072063	8.017877995
208982_at	8.155559932	8.038852715	6.708523259	9.01593077	6.867133239	8.130251668	7.847785084	7.804913874	8.371591658	7.059381368	7.457751976	7.699298426	8.38910507	8.330783438	7.836810188	7.301958577	7.434306914	7.507190774	6.225747479	8.7092393	8.425732753	6.863090243	7.98376491	8.135572499	7.098991917	8.665355207
208983_s_at	8.897078296	8.30267238	6.503708069	8.810431763	6.947255311	8.655674769	7.839071106	8.643662819	8.271184174	7.229752079	7.673745832	7.589878821	8.58635732	8.06287472	8.017358046	7.37345373	7.545610822	7.825908627	6.951001355	7.14948272	8.545504285	6.002970219	7.675101844	8.278788701	6.161461027	7.134532813
208984_x_at	8.706052043	8.06743076	8.301529165	8.644365576	8.483269588	8.471518098	8.319658541	8.32573377	8.029757523	8.350799355	8.293161057	8.398907248	8.952241683	8.547831919	9.116949209	8.028393226	8.220201997	8.532430087	7.767913012	8.108485222	7.9154909	7.827727236	7.775675674	8.163745432	7.622022059	8.084460844
208985_s_at	8.7867468	9.642734715	10.16476167	9.570976048	9.255852824	9.297513352	9.88355494	9.331217971	9.238403131	9.760712061	9.624675942	9.364816846	9.799561518	9.576993948	10.05475626	9.661722492	9.495366305	10.00696011	9.555992085	8.996487863	8.98044159	9.702288332	9.460239581	8.935063501	9.166355744	8.858471333
208986_at	7.355075349	7.602567287	7.530977938	6.96155351	6.873628615	7.672326707	7.022177331	7.019743933	7.453394043	8.177350972	7.060640159	7.544231039	7.291058282	7.380026244	7.305370509	8.020734497	7.395702397	7.999057273	7.694740334	8.026557692	7.763973482	7.989689109	8.247158944	7.670932387	7.549877695	7.948846988
208987_s_at	8.222900564	7.459216547	7.264012485	8.474338629	8.280060854	8.570392171	7.304940837	8.369371771	7.816244119	8.515820984	7.512918468	7.750778851	7.897844291	7.917483901	7.965395989	8.315298779	7.977194568	8.554196304	8.111727845	8.388182062	7.758574188	8.071048692	7.392377733	7.861994307	7.968444135	8.397783446
208988_at	7.274485994	7.266746363	7.361177392	6.92622008	6.798007399	7.517152437	6.815830311	6.868314594	7.511608103	8.604336493	6.709057729	7.058766948	6.930555847	7.116021528	6.772857436	8.171131002	7.351085426	7.783752548	8.346189186	8.678380299	8.336991645	8.232718826	7.930824576	7.843191186	8.379094458	8.698470523
208989_s_at	7.860015689	7.205765866	7.248258898	8.006818975	8.084934919	8.147997394	7.205583982	8.097312663	7.531887614	8.339481539	7.912101268	7.512872371	7.823139273	7.471643173	7.805020353	7.637037407	7.336001579	7.918290049	7.539987579	7.895981849	7.323402438	7.454410003	6.971830129	7.48301392	7.603655772	7.844814231
208990_s_at	9.716192267	8.902142574	9.706353866	9.435618279	9.251736104	9.413220422	9.565363467	9.34610382	9.478036715	9.860662947	9.501030093	9.864821541	9.284245293	9.020991758	9.36332833	9.536786114	9.461958173	9.869204757	9.947180282	9.664232372	9.862003023	9.992359585	10.07401061	9.729260392	9.848453587	9.680090979
208991_at	10.94317037	9.345170409	9.338680218	10.187626	10.30421945	10.2045709	10.0546795	10.72040385	10.22786189	10.78882046	9.68649322	10.55155242	10.66854393	10.49692488	10.46949617	10.3018843	10.68286944	11.09782052	10.29381639	10.69588616	10.76374734	10.97032798	10.43102607	10.82251005	10.5447165	10.79204083
208992_s_at	10.51887567	9.306905042	9.342966207	9.918402741	9.990107179	10.3293274	10.20046862	10.32005996	10.13381264	10.02156207	9.799709238	10.25112244	10.32685724	10.16874081	10.33649592	10.11590978	10.67558026	10.58373525	9.660969742	10.1429857	10.30289177	10.58714859	9.844369684	10.57650874	9.904720431	10.15435808
208993_s_at	8.153466245	7.848659739	8.599053786	8.25633909	8.222611373	4.849364386	8.199590829	7.754104585	7.598731582	7.822567708	7.648060809	8.025564421	8.009369398	7.601405071	8.24113774	8.133670327	8.019591798	8.314132277	9.194932643	8.219156536	8.778834663	9.134215112	8.877460513	8.605200149	8.784872128	8.300436314
208994_s_at	7.646023443	7.835685668	8.27655366	8.34432547	8.378507309	8.493947439	8.102681318	7.771555491	7.667075107	7.744918712	7.783336972	8.000929439	8.159946984	7.726371379	8.747749531	7.885972707	7.844746466	8.072785573	8.274273389	7.612122116	8.226431737	8.498027917	8.093311118	8.208368006	8.31277706	7.637299548
208995_s_at	6.413844329	6.610663159	7.092497294	6.583707065	6.17943393	6.019993799	6.722943528	6.096285962	6.40450526	6.651197131	5.93497531	6.487764024	6.45158858	6.26806568	6.536497748	6.688848693	6.223777029	6.323134465	7.322925831	7.046564809	7.179839429	6.907247455	7.112999989	7.077895971	7.063692648	7.027459005
208996_s_at	9.042396164	9.081124383	8.902490477	9.188215518	9.071952057	9.419150576	9.079111458	9.243721053	8.82822177	9.051944338	9.288928961	8.603904455	9.230177597	8.828003614	9.224591789	8.632311309	8.757620159	9.085725224	8.78032634	8.412412987	8.510426285	8.430731248	8.557038874	8.207948478	8.525922276	8.529731569
208997_s_at	10.4858233	10.89652963	8.835232597	10.40608212	11.2127781	11.00933689	9.752270707	11.3213597	10.48675317	10.65012482	10.46942247	9.138653212	10.17043029	10.06625401	9.500937064	9.8543301	9.786237884	9.923760583	10.24161631	10.77703772	9.328428584	8.272858188	9.619040017	10.123744	9.61910451	10.78373488
208998_at	12.26677211	12.16714198	10.27777175	12.14012456	12.62202466	11.92332673	11.22696873	13.00740455	11.89120454	12.06543298	11.57790054	10.73885826	11.76136714	11.60564901	11.36978258	11.66715753	11.53005505	11.93423875	11.82180194	12.21183199	11.26220016	10.67310501	11.38350838	11.3750518	12.14358617	12.18555454
208999_at	5.263347078	5.463716336	5.420033904	6.231251218	5.273428863	5.995700308	6.049972912	4.675438533	5.472203213	5.351720797	6.588198466	6.686238872	6.319483711	5.657185814	6.326666259	5.309482181	4.527863609	5.263898458	4.663105868	5.096769485	5.148441501	5.727130169	5.269687016	5.466556259	5.875278629	5.149972977
209000_s_at	4.976357836	4.961145593	5.074433254	5.903632506	5.180868566	5.447964543	5.690664877	4.341837271	4.942768908	5.054501961	5.801803285	5.850892906	5.886596187	5.116241218	6.48885039	4.973907738	4.663340848	4.636935885	4.215233188	4.521703521	4.325957812	4.576408741	4.720691098	4.683314801	5.298484101	4.708405469
209001_s_at	9.382909527	8.923828402	9.484288782	8.852371978	9.5157597	9.447473474	8.992788493	9.089764776	9.232194321	9.212739578	8.930251714	8.743724145	8.945521473	8.94792169	8.485874762	9.185526807	9.327033929	9.120977467	10.01500441	9.880911885	8.777403231	9.338178932	9.144679974	9.185164296	8.778300887	9.809395099
209002_s_at	7.662038975	6.981540265	5.59471773	6.200321999	8.334788748	8.157274095	6.099480445	8.411846753	7.560172795	8.11405124	6.9474273	6.653136669	6.628215418	6.781940669	6.204553076	7.588429856	7.333912744	7.338388284	7.604881324	7.831670996	7.75873293	7.359991543	7.617539973	7.562653062	7.168899738	7.981125465
209003_at	6.21586469	6.35866483	6.698668035	6.830519652	6.013490703	6.540664826	6.551707853	5.937508171	6.513597563	5.578898536	7.174651106	6.866894638	6.409126268	6.693110568	6.695372686	5.899178794	5.776014095	5.698452999	6.051571414	5.985582508	5.899245077	5.471230914	6.08933686	5.770163783	6.002295308	5.970751331
209004_s_at	7.834491623	7.295157944	6.670370966	6.766536653	7.312514143	6.991495758	7.196306225	8.207201121	7.470921345	7.743072645	6.924023628	6.810002011	7.114430741	7.158947756	6.903402293	7.270164875	7.987404139	8.13017609	8.174630873	8.790661135	8.776615099	8.54540929	8.871986641	8.091332822	7.514199828	8.848346385
209005_at	5.148952651	5.450275855	5.068261547	5.507091017	4.891752079	6.011686607	5.252262443	5.433908571	5.501710049	5.461720999	5.265551336	5.007993068	5.35593914	5.422908351	4.90443805	5.633043994	5.346769303	5.462539993	5.705639176	6.141730951	6.329888501	6.181308077	6.51067021	6.139582034	5.982438647	6.123399117
209006_s_at	7.023124644	5.858749815	5.92364537	7.179046769	8.79763214	8.635507635	6.928720462	8.313078718	7.395987256	8.503078019	6.60301179	7.995780697	7.138937848	7.131405685	7.413009081	6.533556906	6.857688461	7.727261689	8.832682151	8.015949972	7.925496226	8.185762851	7.801779631	7.727658036	8.621187793	8.029648299
209007_s_at	8.38184323	8.529429783	8.152059854	8.636797963	9.918718967	9.525833992	7.971385427	9.350092407	8.723081762	10.19299648	8.301965168	9.452522209	8.594992807	8.695629646	8.586304746	9.94509564	9.739682925	8.897131894	9.81515939	9.648779606	9.085354324	9.435473503	9.068038889	9.232707428	9.553660664	9.748597442
209008_x_at	4.612695503	4.130973504	4.242382682	4.434927944	4.163378106	4.55802592	4.138745733	4.38186012	4.463192886	4.356824605	4.04952053	4.471559341	4.292716898	4.218532596	4.231986975	4.282983317	4.233152308	4.21870972	3.975796203	4.315638385	4.242099808	4.431617019	4.236559845	4.109258764	4.594539291	4.473037696
209009_at	10.87256905	10.52877321	10.63126059	10.65843211	9.920233407	9.893447092	10.73779727	10.57722722	10.44252067	10.62509085	9.967854225	10.28955774	10.57644782	10.63588	10.50866286	10.58919208	10.70565113	10.42121116	10.34461578	10.16453471	10.78620662	10.58899049	10.66176534	10.76489261	10.36575542	10.12242476
209010_s_at	4.073218592	4.040640114	3.937609926	3.864056391	3.768604705	4.086367655	3.919198297	3.817886769	3.695319495	3.787480027	3.946019643	3.733733166	3.876840117	3.949866083	3.931371357	3.941333465	3.764401447	3.724566068	3.685345334	3.864202363	3.807885349	3.855536565	3.745364557	3.750749087	4.033647998	3.910561564
209011_at	5.136482397	5.079316058	4.898699181	4.925485131	5.494838627	5.983864118	5.456665916	5.685159687	5.288171016	4.772811492	5.452505077	5.928047361	4.85722584	5.073257954	5.122997276	5.158516267	5.05552235	5.5818637	4.820277251	5.56164571	5.707252059	5.24235395	5.977786791	5.794827015	4.991827962	5.410528589
209012_at	5.064130071	5.194945934	4.821577751	5.242714214	5.179435297	5.977351083	5.599392027	5.416232831	5.537953241	4.634360521	5.259482465	5.418483067	5.188639599	5.26464368	4.939857197	5.286835886	5.253276242	5.589660293	4.677150087	5.242406855	5.438877677	4.964647728	5.505809177	5.913505282	4.931219536	5.40806347
209013_x_at	4.625586883	4.279776859	4.520294597	4.264865853	4.675162392	4.852410972	4.339178341	4.714808698	4.575219683	4.19229439	4.756937975	4.659686924	4.297407661	4.416229829	4.406297182	4.825317326	4.363755528	4.770220001	4.4359292	4.622819861	4.912079173	4.696602931	4.941578301	5.031812111	4.769679009	4.805614093
209014_at	9.756222389	8.956231892	8.502754533	8.635555719	8.432059186	9.238117288	9.098953462	9.182868452	9.241516959	8.647945106	8.560626499	8.636589212	9.164289681	9.191453084	8.84276934	9.079347729	9.255754445	9.06009271	8.747703532	9.170406095	9.118906246	8.883730224	9.033245943	9.22993844	8.467444727	9.175884875
209015_s_at	6.844605142	7.489649603	7.824649089	7.566529149	6.998317575	6.327870717	7.405002948	7.400482664	7.262538904	9.132746364	7.779517272	7.953596933	8.293516365	7.735953229	8.003329805	7.916337676	7.994912252	7.987731607	7.067882712	7.12596327	7.035751076	8.06110639	7.185102064	6.628858042	7.645235203	7.151502664
209016_s_at	4.300123832	4.184740292	4.19491914	5.673248455	4.463137754	4.538538468	4.249840864	4.087080901	4.613648796	4.110417153	4.475543567	4.957616567	4.50051012	4.170795042	4.299467556	4.077686099	4.554398067	4.248366141	3.702979214	3.953721474	4.269886881	3.918677201	4.067376235	4.340819925	4.984291268	4.053813939
209017_s_at	9.061741771	7.695398595	8.951865468	8.779673163	7.677326896	7.917220878	9.305933194	8.096425778	7.967079156	7.957890607	8.798777203	9.166805059	8.866161666	8.312587946	8.966877534	8.253342663	8.460534746	9.322649606	7.416056736	7.749650993	8.045987087	9.298261619	8.125243112	8.246234332	8.185965443	7.746420352
209018_s_at	6.138371949	6.343421111	5.500718657	5.416944265	6.177430018	7.131963574	5.943234447	6.769526963	6.285642294	6.303072093	5.754035565	5.970989357	6.371831476	5.955824449	5.810481304	5.989869062	6.390801481	6.997523713	5.999214075	6.859832994	5.813783438	5.753038019	6.192355253	5.991768322	6.699393746	6.741545093
209019_s_at	6.141429519	6.921308657	5.615626878	6.484889371	7.458210497	7.104533301	6.399829871	7.311088366	6.711651744	6.93757583	6.289316193	6.639802923	7.013385759	6.686316163	6.622164989	6.792434641	6.910167353	7.201178858	6.903235074	6.874332204	6.373590091	6.797068937	6.823597347	6.281224887	6.345357435	6.672652275
209020_at	7.79100777	7.793873105	7.231277629	7.376825181	8.009829891	7.748419262	7.199917328	7.831947007	7.94814558	7.834864433	7.210608408	7.730739592	7.07333185	7.685970983	6.878245493	7.900452268	8.25196932	7.801000164	7.966727533	7.466056264	8.007847352	7.741764922	8.093391159	7.951236234	7.277648634	7.339652495
209021_x_at	7.530745978	8.026210854	7.290938935	7.474001276	8.076308647	7.935047885	7.477583406	7.825744103	7.763399381	7.423176362	7.455331353	7.649699061	7.826559131	7.474905767	7.910664596	7.455183282	7.234551587	7.47332836	7.548362378	7.06567286	7.06126645	7.027502873	7.02102012	7.16918292	7.569261139	7.202391906
209022_at	10.27062017	9.973637252	10.02034684	10.16768669	10.06287614	10.12424433	10.10201439	9.823299443	9.968369329	10.55000164	10.10701558	9.86759787	10.26413416	9.889033998	10.16372199	9.71448274	9.54253486	10.42738322	10.30626172	9.967918718	10.13392846	10.15175335	9.991566527	10.16373125	10.03538319	9.953515256
209023_s_at	8.263288265	7.840285671	8.282018246	8.139428915	7.982586327	7.627650583	8.100954084	7.426439813	8.135806915	8.534018668	7.667155044	7.77146088	7.82315563	7.918680662	8.138216588	7.907010626	7.671148757	7.896117058	8.678733029	8.803446153	8.792854504	8.779932292	8.76508208	8.549230486	8.578892975	8.806865099
209024_s_at	8.26885604	9.025636486	9.884337954	9.481199376	8.789374923	8.758697414	9.94147255	8.165460353	8.910799522	8.503995777	9.06208915	9.134742705	9.454340106	9.025063276	9.905397921	8.658183891	8.067669128	8.252092633	9.161381868	8.508119144	8.353981707	8.575311983	8.324691681	8.621257516	9.403465536	8.551175928
209025_s_at	7.547085265	8.822263773	9.844950937	9.299848944	8.581373033	8.775301777	9.53778831	8.046585654	8.758499897	8.893185515	9.112698916	9.118365667	9.032611493	8.865403308	9.310699713	7.500707163	6.528482263	6.943444048	9.206375657	8.971982429	7.867039921	7.164129285	7.63433782	7.8256498	9.5763814	8.974206207
209026_x_at	13.20739566	12.63242326	13.09693669	13.10837992	12.20311038	12.02022989	13.14415278	11.80010012	12.72063198	10.95758346	13.27439232	12.83479676	13.16892137	12.94627012	13.29953665	12.26523243	12.70419266	12.26104383	10.63616511	11.01418059	12.54023545	12.15612964	12.213604	12.68356832	12.30134224	10.97719025
209027_s_at	8.378796942	8.841549419	8.686408065	8.393671859	9.140149478	8.477504434	8.370966012	8.629519987	8.628001213	9.084881501	8.748837255	8.821024343	8.278276465	8.677415678	8.642927947	9.259544909	8.151013782	8.448102056	9.111263728	8.677344732	8.955803862	9.235879181	9.220695895	8.87876121	9.511638037	8.685177316
209028_s_at	7.381830428	7.234253302	6.909767136	6.972729228	7.40195946	6.597307527	6.66747896	7.184212165	7.22663475	8.035713519	7.074357282	7.182232934	6.877401481	7.071667114	6.769837609	7.436780098	7.07152605	7.250468488	7.63803512	7.37050634	7.738791442	7.827613445	7.908718887	7.389056545	7.68788426	7.401904834
209029_at	6.92762571	6.909665375	7.361665807	7.140134014	7.548079548	7.702506182	7.180950482	7.423789514	7.101186881	7.588113136	7.472081604	7.530641428	7.62599763	6.94939883	7.569546335	6.859619669	6.745134394	6.723653872	6.64914393	7.134932937	6.828703799	6.4394795	6.648790367	6.835512762	7.231447552	7.121623084
209030_s_at	4.515899035	4.606946163	4.452186733	4.121487513	4.586623945	5.130363637	4.453066181	4.721400339	4.624966876	4.307760647	4.569489157	4.340815339	4.617194803	4.623756986	4.358025736	4.264456998	4.754849775	4.390298081	4.419661032	4.580102263	4.588036677	4.513518547	4.370778647	4.431172149	5.317958794	4.604117084
209031_at	3.863910627	4.570781439	3.79077057	4.10385428	4.424761551	4.13868531	4.05159256	3.941858261	4.057984651	4.203812885	4.204056604	3.947552658	4.124619211	3.933864943	3.827461036	4.105663411	3.864557452	3.908333817	4.248288311	3.965944058	3.729592137	4.024911762	3.679283953	4.068924109	4.381294992	4.02651964
209032_s_at	4.076672324	3.896849361	3.777661844	4.037974497	4.145335966	4.663529967	3.9720665	3.866031473	4.193529609	3.834788834	4.049037847	3.899374751	3.952067309	3.938671268	3.861381193	3.983279914	4.176340043	3.80684853	4.028582221	4.209648464	3.909111796	4.005488105	3.990153035	3.989281589	4.043108768	4.342416882
209033_s_at	9.461342164	9.281444074	9.629968845	9.482128071	9.528326653	9.600431166	9.237940954	8.949106615	9.48720702	9.608764113	9.282318683	9.504080214	9.148695391	9.479156063	9.315227339	9.438931147	8.911506632	9.497774693	9.646139032	9.609409936	9.706329634	9.938460022	9.633763363	9.519624862	9.762896472	9.633445824
209034_at	10.23579671	9.614227024	7.471088839	8.908042332	10.45470039	10.17395522	8.514817353	10.46458712	9.723498595	10.51800049	8.664237658	9.444895017	9.253151759	9.610845511	8.682293631	9.696238368	9.835867287	9.92834119	10.20769269	10.34967458	10.06336226	9.680611464	10.11450457	10.10114971	9.928819886	10.28443344
209035_at	4.345618266	4.444878411	4.257254729	4.348491381	4.641474715	4.853234471	4.327677581	4.446006917	4.36640344	4.080187773	4.348704871	4.538166636	4.568022219	4.448763513	4.341013912	4.512430671	4.586727189	4.224316451	4.03399564	4.347478404	4.170437294	4.197930805	4.353337515	4.284004126	4.470780529	4.116491896
209036_s_at	10.37050032	10.50996509	10.67304951	10.16924022	9.728325946	9.739217393	10.96229804	10.31317652	10.65932489	10.07859957	10.37004882	10.66892288	10.55307331	10.67117286	10.73537081	10.59117411	10.52470923	10.25768801	10.29183605	10.4107977	10.68815629	10.36028423	10.6025771	10.46840845	10.32645697	10.46115677
